date,Open,High,Low,Close,Adjusted_Close,Volume,Dividend_Amount,Split_Coefficient,MAMA,FAMA,TRIX,CMO,MACD,MACD_Signal,MACD_Hist,MIDPOINT,APO,T3,MIDPRICE,KAMA,TRIMA,MFI,ATR,WILLR,NATR,DEMA,ROC,DX,Aroon Down,Aroon Up,Chaikin A/D,TRANGE,ADOSC,OBV,WMA,ULTOSC,AROONOSC,TEMA,ADXR,MOM,BOP,SAR,PPO,ROCR,Forward_Return,Return_Target
4/28/2022,106.12,107.47,103.92,107.39,104.6142377,1423627,0,1,108.0924,96.0314,-0.1515,-9.0313,-1.3897,-0.986,-0.4036,105.2182,-1.3897,104.929,106.0998,107.2133,105.574,43.2838,2.8425,-63.0009,2.7171,103.7195,-6.0455,21.3884,85,0,316811933.3,3.4582,-339374.7958,148916121,104.8766,42.4388,-85,103.6572,18.8286,-6.7314,0.3577,111.2351,-1.3072,0.9395,-0.043951951,0
4/29/2022,107.01,108.49,102.47,102.67,100.0162379,1773595,0,1,108.0116,96.0913,-0.1551,-22.9831,-1.5303,-1.1499,-0.3804,104.3707,-1.5303,104.8076,105.262,106.6778,105.3919,41.8619,2.9936,-98.2095,2.9931,102.9076,-8.3794,25.6182,100,0,315156185.1,5.8644,-617530.087,147142526,104.3433,34.4369,-100,102.5759,18.8387,-9.1473,-0.7209,111.0181,-1.4429,0.9162,-0.007889354,0
5/2/2022,103.68,104.61,99.66,101.86,99.22717436,1202446,0,1,107.9238,96.1505,-0.1612,-25.0594,-1.7314,-1.2933,-0.4381,103.9762,-1.7314,104.6516,103.7472,106.1158,105.1849,42.1375,3.085,-83.9181,3.109,102.0735,-8.5473,32.9749,100,0,315022580,4.8221,-717692.5063,145940080,103.7784,38.3374,-100,101.5024,19.0323,-9.2739,-0.3677,110.6822,-1.6377,0.9145,0.030335755,1
5/3/2022,102.26,105.55,102.01,104.95,102.2373056,1058528,0,1,107.8669,96.2091,-0.1664,-12.8437,-1.7567,-1.4156,-0.3411,103.6791,-1.7567,104.4691,103.7472,105.9644,104.9597,46.4612,3.1105,-61.3304,3.0424,101.9111,-5.9672,28.4997,95,60,315722285,3.5946,-470789.8753,146998608,103.5444,46.8206,-35,101.4254,19.1342,-6.4879,0.7599,110.1383,-1.6649,0.9403,0.029537875,1
5/4/2022,104.95,108.34,104,108.05,105.2571784,943459,0,1,107.8408,96.2672,-0.1683,-2.292,-1.7356,-1.5066,-0.229,103.6791,-1.7356,104.2789,103.7472,105.9571,104.7264,52.0979,3.1663,-38.6696,3.0082,102.3288,-1.7549,16.2738,90,55,316539659.6,4.2278,-66911.432,147942067,103.6289,49.4947,-35,102.1683,19.0764,-1.8801,0.7143,109.6161,-1.6463,0.9825,-0.022026839,0
5/5/2022,106.67,107.98,104.3238,105.67,102.9386954,881809,0,1,107.7918,96.3249,-0.1695,-9.1568,-1.7529,-1.5702,-0.1826,103.6791,-1.7529,104.0856,103.7472,105.9186,104.4417,52.9537,3.1895,-56.0673,3.0985,102.2768,-2.4014,16.2738,85,50,316307208.5,3.6299,30432.7286,147060258,103.5015,51.3874,-35,102.1946,19.2294,-2.5328,-0.2735,109.1149,-1.6673,0.976,0.002081953,0
5/6/2022,105.62,106.6,104.12,105.89,103.153009,1309554,0,1,107.7454,96.382,-0.1696,-8.4157,-1.8526,-1.6291,-0.2234,103.6791,-1.8526,103.8939,103.7472,105.8985,104.1329,53.1237,3.1508,-54.4591,3.0545,102.2791,-1.0004,16.9136,80,45,316866937.3,2.4159,245584.2317,148369812,103.4066,52.4393,-35,102.2879,19.2872,-1.0423,0.1089,108.6336,-1.7675,0.99,-0.023326093,0
5/9/2022,104.01,105.52,103.01,103.42,100.7468523,1060210,0,1,107.6754,96.4384,-0.1709,-15.2188,-2.1004,-1.7049,-0.3954,103.6791,-2.1004,103.6985,103.7472,105.7778,103.8073,48.311,3.1336,-72.5146,3.1103,101.8524,-4.4089,20.401,75,40,316153090.7,2.8056,84141.9157,147309602,103.0875,45.2742,-35,101.7551,19.3498,-4.6467,-0.2351,108.1716,-2.0101,0.9559,-0.012376716,0
5/10/2022,104.76,105.03,100.19,102.14,99.49993706,923179,0,1,107.5937,96.4942,-0.1739,-18.5205,-2.1016,-1.7723,-0.3293,103.6791,-2.1016,103.4923,103.7472,105.6122,103.4862,44.3344,3.2126,-81.8713,3.2288,101.2669,-4.9949,28.4341,70,35,315973795.6,4.7149,-46600.3725,146386423,102.6717,49.8704,-35,101.0106,19.6101,-5.2312,-0.5413,107.7281,-2.018,0.9501,-0.002741335,0
5/11/2022,102.78,104.64,101.73,101.86,99.22717436,827029,0,1,107.51,96.5493,-0.1781,-19.2446,-2.061,-1.8469,-0.2141,103.6791,-2.061,103.2706,103.7472,105.4355,103.1675,48.8631,3.1937,-83.9181,3.2186,100.7221,-5.2377,28.4341,65,30,315220659.2,2.8348,-335483.7575,145559394,102.2549,47.7337,-35,100.3478,19.8822,-5.4845,-0.3162,107.3024,-1.986,0.9476,-0.008148439,0
5/12/2022,101.39,102.41,99.14,101.03,98.41862778,938540,0,1,107.4191,96.6036,-0.1836,-21.4237,-1.9635,-1.8951,-0.0685,103.2748,-1.9635,103.029,103.494,105.1606,102.8135,48.8728,3.1933,-86.6901,3.2446,100.1159,-6.7903,35.0995,100,25,315367037,3.1855,-376590.0468,144620854,101.7872,46.6896,-75,99.6156,20.1537,-7.1698,-0.1101,106.8936,-1.8982,0.9321,0.019994061,1
5/13/2022,101.74,104.12,101.605,103.05,100.3864158,731813,0,1,107.3488,96.6574,-0.1882,-13.5728,-1.9368,-1.9179,-0.0189,103.2748,-1.9368,102.774,103.494,105.055,102.4716,48.3675,3.1842,-72.4648,3.1719,99.9612,-4.5038,26.8864,95,20,315476154.3,3.0101,-324451.6733,145352667,101.5411,42.8157,-75,99.5491,20.2099,-4.7344,0.5209,106.3778,-1.8759,0.955,0.002911208,0
5/16/2022,102.8,104.165,101.44,103.35,100.6786616,790980,0,1,107.2821,96.7105,-0.1916,-12.4363,-2.1295,-1.9593,-0.1702,103.2748,-2.1295,102.5123,103.494,104.9416,102.1894,47.957,3.1577,-70.3521,3.1364,99.8915,-5.0266,27.3351,90,15,315793997.6,2.6546,-172494.7604,146143647,101.3454,46.6858,-75,99.5936,20.4117,-5.3286,0.2018,105.8878,-2.0653,0.9497,0.034349299,1
5/17/2022,105.47,107.74,104.561,106.9,104.136903,999015,0,1,107.2506,96.7632,-0.1912,0.0251,-1.7378,-1.9596,0.2218,103.2748,-1.7378,102.2629,103.494,104.9322,101.9861,47.2583,3.2136,-45.3521,3.086,100.4689,-2.4368,11.701,85,10,316265065.1,4.2765,55235.877,147142662,101.5043,49.8556,-75,100.5487,19.9914,-2.601,0.4498,105.4223,-1.6861,0.9756,-0.025070159,0
5/18/2022,106.19,106.76,103.64,104.22,101.5261743,1162003,0,1,107.1934,96.8153,-0.1898,-8.0713,-1.4229,-1.9229,0.5,103.0118,-1.4229,102.0284,103.494,104.8322,101.7897,41.2176,3.2117,-64.2254,3.1635,100.5012,-6.1081,14.5463,80,5,315535088.8,3.1757,-88888.2013,145980659,101.427,48.1613,-75,100.671,19.5556,-6.6048,-0.6314,104.9801,-1.3823,0.9389,-0.00988294,0
5/19/2022,102.8,104.78,102.48,103.19,100.5227972,754243,0,1,107.1267,96.8669,-0.1883,-10.9862,-1.4047,-1.8731,0.4684,101.8379,-1.4047,101.8072,101.8623,104.6962,101.5976,36.6101,3.1632,-62.6728,3.1467,100.3549,-6.5816,18.0473,75,0,315246508.9,2.2406,-231588.1929,145226416,101.2857,49.464,-75,100.5246,19.5783,-7.0821,0.1696,104.9552,-1.3667,0.9342,-0.01191976,0
5/20/2022,104.23,104.6,99.7,101.96,99.32458961,1044458,0,1,107.0487,96.9178,-0.1878,-14.3981,-1.6582,-1.824,0.1658,101.8379,-1.6582,101.5935,101.1316,104.5918,101.413,36.6517,3.2437,-69.8396,3.2657,100.0194,-4.1909,25.724,70,0,315165510.1,4.7733,-294684.3304,144181958,101.0639,52.4344,-70,100.1067,20.0033,-4.3447,-0.4633,104.5363,-1.6171,0.9581,0.012848176,1
5/23/2022,103.29,103.77,102,103.27,100.6007294,786142,0,1,106.9842,96.9681,-0.1867,-9.6848,-1.6792,-1.7771,0.0979,101.8379,-1.6792,101.3891,101.1316,104.5461,101.2318,41.0052,3.1697,-55.8289,3.1507,99.9699,-2.4466,25.724,65,20,315507504.1,1.7632,-184890.6365,144968100,100.9843,52.6965,-45,100.1089,20.3492,-2.5231,-0.0113,104.1384,-1.6404,0.9755,0.003873342,0
5/24/2022,103,103.84,100.61,103.67,100.9903904,799883,0,1,106.9242,97.0179,-0.1847,-8.2513,-1.6664,-1.7332,0.0668,101.8379,-1.6664,101.1966,101.1316,104.5289,101.0858,41.2249,3.1685,-51.5508,3.1374,100.0058,-0.279,29.3885,60,15,316223188.9,3.1465,104551.0928,145767983,100.9539,54.9973,-45,100.2254,20.7694,-0.2825,0.2074,103.7603,-1.631,0.9972,0.010224752,1
5/25/2022,103.44,105.51,103.255,104.73,102.0229921,641964,0,1,106.8752,97.0672,-0.1812,-4.4435,-1.3787,-1.6683,0.2895,101.8379,-1.3787,101.0219,101.1316,104.5161,100.9813,41.1436,3.1199,-40.2139,3.058,100.2314,-0.3805,21.7896,55,10,316421044.7,2.1967,276408.5676,146409947,101.0231,55.3506,-45,100.6007,20.8104,-0.3897,0.5721,103.4012,-1.3518,0.9962,0.030936694,1
5/26/2022,105.62,108.47,105.58,107.97,105.1792462,690144,0,1,106.8583,97.1162,-0.1738,6.1751,-0.7919,-1.541,0.7491,101.8379,-0.7919,100.8805,101.1316,104.5198,100.9672,38.8823,3.1461,-5.5615,2.9912,101.0049,0.5401,9.7625,50,5,316872384.6,3.6433,465193.98,147100091,101.3948,56.2453,-45,101.7366,20.6544,0.565,0.8131,96.5775,-0.7773,1.0054,0.015374641,1
5/27/2022,108.48,109.84,108.36,109.63,106.7963393,815955,0,1,106.8576,97.1649,-0.1622,11.0521,-0.1301,-1.3189,1.1888,102.6075,-0.1301,100.7877,101.7892,104.6035,101.0677,45.4999,3.0799,-1.9626,2.8839,101.9693,6.779,4.724,45,100,317456784.8,1.8217,686079.5332,147916046,101.9179,62.726,55,103.091,20.5641,6.7801,0.777,96.6684,-0.1277,1.0678,0.004834443,0
5/31/2022,109.3,111.11,108.51,110.16,107.3126402,1617197,0,1,106.8622,97.2133,-0.1473,12.5794,0.471,-1.0735,1.5444,102.8656,0.471,100.7531,102.4078,104.7317,101.2252,53.2598,3.0525,-7.9365,2.8445,102.8962,8.1484,0.2342,40,100,317892184,2.5328,852607.045,149533243,102.4578,65.5067,60,104.3317,20.2543,8.0855,0.3308,96.875,0.4618,1.0815,-0.004720407,0
6/1/2022,111.01,111.54,108.145,109.64,106.8060809,1133721,0,1,106.8616,97.2616,-0.1304,10.6178,0.8643,-0.8193,1.6836,102.8656,0.8643,100.7789,102.6172,104.7837,101.3937,47.3158,3.0652,-15.3226,2.8699,103.6031,4.4688,1.2743,35,100,317756938.9,3.3072,800189.6832,148399522,102.911,67.3561,65,105.207,19.6803,4.5688,-0.4035,97.2159,0.8463,1.0447,0.016143743,1
6/2/2022,110.09,111.55,109.47,111.41,108.5303308,769758,0,1,106.8783,97.3097,-0.1111,15.8699,1.2395,-0.5255,1.765,103.4745,1.2395,100.8696,102.6221,104.8519,101.6086,46.9016,3.0133,-1.1281,2.7765,104.5237,3.1097,1.3107,30,100,318423075.7,2.0262,917954.2966,149169280,103.5066,69.6297,70,106.3563,19.1359,3.2732,0.6346,97.6736,1.2104,1.0311,-0.010681267,0
6/3/2022,110.4,111.11,109.4,110.22,107.3710893,655098,0,1,106.8832,97.3575,-0.0913,11.2439,1.3183,-0.1948,1.5131,103.4745,1.3183,101.0206,102.6221,104.9195,101.9197,47.4137,2.9605,-10.7172,2.7573,105.1032,4.3059,1.0365,25,95,318396258.8,1.958,874147.6959,148514182,103.9762,64.8925,70,106.9774,18.6278,4.4324,-0.1053,98.2232,1.2849,1.0431,0.010524406,1
6/6/2022,110.59,112.78,109.95,111.38,108.5011062,752527,0,1,106.8994,97.4052,-0.0706,14.7368,1.75,0.1862,1.5638,103.4745,1.75,101.2298,103.2212,105.0362,102.3362,53.2093,2.9503,-10.2639,2.7192,105.8032,5.1846,7.3344,20,100,318404236.1,2.7569,779297.0791,149266709,104.5324,63.3816,80,107.7558,18.3898,5.3481,0.2792,98.7454,1.7033,1.0518,0.008170228,0
6/7/2022,110.56,112.515,110.05,112.29,109.387585,664331,0,1,106.9243,97.4528,-0.049,17.4204,2.1283,0.6079,1.5205,103.9031,2.1283,101.4954,103.2212,105.3365,102.8674,58.242,2.9229,-3.5924,2.6721,106.5616,8.5767,7.3344,15,95,318947289.6,2.4013,842439.1263,149931040,105.1475,62.9065,80,108.5973,18.3645,8.6407,0.7018,99.4126,2.0642,1.0858,-0.026983703,0
6/8/2022,111.13,111.97,108.86,109.26,106.4359029,888854,0,1,106.9194,97.5002,-0.0296,5.7541,2.4437,1.0326,1.4111,103.9031,2.4437,101.8018,103.2212,105.3868,103.4494,58.1412,2.9438,-25.8065,2.7658,106.6725,6.9708,2.1993,10,90,318287079.7,3.3413,581617.8073,149042186,105.4403,55.3143,80,108.4918,18.2122,6.936,-0.6013,100.0397,2.3637,1.0697,-0.00686436,0
6/9/2022,109.01,111.18,108.37,108.51,105.7052885,1061349,0,1,106.9073,97.5472,-0.013,3.0855,2.7357,1.4245,1.3112,103.9031,2.7357,102.133,103.2212,105.3997,104.0514,52.6869,2.9335,-31.305,2.7752,106.6286,6.5286,0.1231,5,85,317331487.9,2.7374,117991.893,147980837,105.6306,50.0724,80,108.1867,18.1821,6.4781,-0.1779,100.6292,2.6427,1.0653,-0.05824348,0
6/10/2022,105.68,106.4,102.1,102.19,99.54864469,1338854,0,1,106.8337,97.5936,-0.004,-15.7681,2.8351,1.754,1.0811,104.3561,2.8351,102.4531,103.494,105.3578,104.5767,51.4879,3.099,-80.9633,3.1131,105.4674,1.1482,21.3879,0,80,316048679,6.2443,-490566.2733,146641983,105.2036,40.3522,80,106.3135,18.4799,1.13,-0.8116,109.8649,2.7446,1.0115,-0.042959194,0
6/13/2022,99.52,100.38,97.23,97.8,95.27211518,1295419,0,1,106.7181,97.6393,-0.0044,-25.7036,2.5674,1.9869,0.5805,102.3299,2.5674,102.722,102.2909,105.1312,104.9358,46.3398,3.1857,-96.3344,3.3438,103.6875,-5.0946,33.1334,100,75,315222078.3,4.8318,-957934.2649,145346564,104.364,33.0702,-25,103.6515,19.0676,-5.1143,-0.546,109.7609,2.4925,0.9491,-0.01595092,0
